id,start_date,motion:name,motion:number,motion:document,sources:link:url,legislative_session_id,result,counts:option:yes,counts:option:no,counts:option:abstain,number_of_people,present,identifier
42590,2016-10-20,,,,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=29783&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=42590,20,pass,33,0,2,65,35,42590
42592,2016-10-20,o celém upraveném návrhu programu jednání,,,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=29783&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=42592,20,pass,33,30,,65,63,42592
42594,2016-10-20,k revokaci usnesení Zastupitelstva HMP č.9/13 ze dne 10.9.2015 k uzavření smlouvy o zřízení služebností inženýrských sítí,1,Z-4537,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=29783&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=42594,20,pass,37,0,5,65,42,42594
42596,2016-10-20,k revokaci usnesení Zastupitelstva HMP č.9/16 ze dne 10.9.2015 k uzavření smlouvy o zřízení služebností inženýrských sítí,2,Z-4538,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=29783&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=42596,20,pass,39,0,4,65,43,42596
42598,2016-10-20,k návrhu na úpravu rozpočtu kapitálových a běžných výdajů v kapitole 03 Doprava za účelem zajištění velkoplošných oprav chodníků na území hlavního města Prahy,3,Z-4759,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=29783&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=42598,20,pass,49,0,5,65,54,42598
42600,2016-10-20,k přidělení mimořádných finančních prostředků v oblasti sportu a tělovýchovy 2016,4,Z-4697,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=29783&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=42600,20,pass,52,0,0,65,52,42600
42602,2016-10-20,k návrhu na změnu účelu části investiční dotace poskytnuté městské části Praha - Koloděje z rozpočtu hl. m. Prahy na rok 2016,5,Z-4660,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=29783&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=42602,20,pass,41,1,9,65,51,42602
42604,2016-10-20,"k návrhu na změnu účelu části dotace poskytnuté MČ Praha 2 a MČ Praha 5 v roce 2015 a 2016 z finančních prostředků obdržených jako odvod z loterií dle § 41i odst. 1 písm. b) zákona č. 202/1990 Sb., o loteriích a jiných podobných hrách, ve znění zákona č. 458/2011 Sb.",6,Z-4698,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=29783&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=42604,20,pass,51,0,1,65,52,42604
42606,2016-10-20,k návrhu na poskytnutí účelové investiční dotace městské části Praha - Klánovice na vrub kapitoly 1016 - rezerva na spolufinancování projektů EU/EHP z rozpočtu hlavního města Prahy,7,Z-4778,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=29783&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=42606,20,pass,51,0,0,65,51,42606
42608,2016-10-20,"k návrhu na poskytnutí účelových dotací městským částem hl. m. Prahy obdržených jako odvod z loterií dle § 41i odst. 1 písm. b) zákona č. 202/1990 Sb., o loteriích a jiných podobných hrách, ve znění zákona č. 458/2011 Sb., v období od 1.5.2016 do 30.9.2016",8,Z-4768,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=29783&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=42608,20,pass,39,2,13,65,54,42608
42610,2016-10-20,"k návrhu na poskytnutí účelových dotací městským částem hl. m. Prahy obdržených jako odvod z loterií dle § 41i odst. 1 písm. b) zákona č. 202/1990 Sb., o loteriích a jiných podobných hrách, ve znění zákona č. 458/2011 Sb., v období od 1.5.2016 do 30.9.2016",8,Z-4768,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=29783&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=42610,20,pass,44,0,7,65,51,42610
42612,2016-10-20,k návrhu na poskytnutí účelových investičních dotací z rozpočtu vl. hl. m. Prahy městským částem hl. m. Prahy,9,Z-4655,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=29783&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=42612,20,pass,49,0,4,65,53,42612
42614,2016-10-20,k Aktualizaci č. 2 Zásad územního rozvoje hl.m. Prahy ve vztahu k soudně zrušené železniční trati Praha - Bystřice u Benešova/Benešov,10,Z-4755,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=29783&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=42614,20,pass,51,0,4,65,55,42614
42616,2016-10-20,k návrhu na pořízení změn vlny 10 ÚP SÚ hl.m. Prahy na území správního obvodu Prahy 3,11,Z-4716,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=29783&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=42616,20,fail,3,11,30,65,44,42616
42618,2016-10-20,k návrhu na pořízení změn vlny 10 ÚP SÚ hl.m. Prahy na území správního obvodu Prahy 3,11,Z-4716,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=29783&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=42618,20,pass,47,0,5,65,52,42618
42620,2016-10-20,k návrhu na pořízení změn vlny 10 ÚP SÚ hl.m. Prahy na území správního obvodu Prahy 7,12,Z-4720,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=29783&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=42620,20,pass,35,2,14,65,51,42620
42622,2016-10-20,k návrhu na pořízení změn vlny 10 ÚP SÚ hl.m. Prahy na území správního obvodu Prahy 7,12,Z-4720,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=29783&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=42622,20,pass,47,0,6,65,53,42622
42624,2016-10-20,k návrhu na pořízení změn vlny 10 ÚP SÚ hl.m. Prahy na území správního obvodu Prahy 7,12,Z-4720,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=29783&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=42624,20,pass,47,0,7,65,54,42624
42626,2016-10-20,k návrhu na pořízení změn vlny 10 ÚP SÚ hl.m. Prahy na území správního obvodu Prahy 9,13,Z-4722,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=29783&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=42626,20,pass,55,0,0,65,55,42626
42628,2016-10-20,k návrhu na pořízení změn vlny 10 ÚP SÚ hl.m. Prahy na území správního obvodu Prahy 10,14,Z-4723,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=29783&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=42628,20,pass,52,0,1,65,53,42628
42630,2016-10-20,k návrhu na pořízení změn vlny 10 ÚP SÚ hl.m. Prahy na území správního obvodu Prahy 13,15,Z-4726,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=29783&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=42630,20,pass,50,2,2,65,54,42630
42632,2016-10-20,k návrhu na pořízení změn vlny 10 ÚP SÚ hl.m. Prahy na území správního obvodu Prahy 13,15,Z-4726,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=29783&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=42632,20,pass,53,0,0,65,53,42632
42634,2016-10-20,k návrhu na pořízení změn vlny 10 ÚP SÚ hl.m. Prahy na území správního obvodu Prahy 13,15,Z-4726,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=29783&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=42634,20,pass,55,0,0,65,55,42634
42636,2016-10-20,k návrhu na pořízení změn vlny 10 ÚP SÚ hl.m. Prahy na území správního obvodu Prahy 14,16,Z-4727,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=29783&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=42636,20,pass,51,0,4,65,55,42636
42638,2016-10-20,k návrhu na pořízení změn vlny 10 ÚP SÚ hl.m. Prahy na území správního obvodu Prahy 16,17,Z-4729,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=29783&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=42638,20,pass,44,3,3,65,50,42638
42640,2016-10-20,k návrhu na pořízení změn vlny 10 ÚP SÚ hl.m. Prahy na území správního obvodu Prahy 16,17,Z-4729,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=29783&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=42640,20,pass,45,5,2,65,52,42640
42642,2016-10-20,k návrhu na pořízení změn vlny 10 ÚP SÚ hl.m. Prahy na území správního obvodu Prahy 16,17,Z-4729,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=29783&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=42642,20,pass,49,0,4,65,53,42642
42644,2016-10-20,"k návrhu na pořízení změny vlny 10 ÚP SÚ hl.m. Prahy pro podnět č. 499 (MČ Praha 12, MČ Praha - Velká Chuchle, MČ Praha - Zbraslav; realizace přírodě blízkých protipovodňových opatření a zkapacitnění koryta toku pro provádění zvýšených vodních stavů, přeložka VTL plynovodu)",18,Z-4736,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=29783&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=42644,20,pass,52,0,0,65,52,42644
42646,2016-10-20,k návrhu na pořízení změny vlny 10 ÚP SÚ hl.m. Prahy na území správního obvodu Prahy 17,19,Z-4730,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=29783&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=42646,20,pass,51,0,1,65,52,42646
42648,2016-10-20,k návrhu na pořízení změn vlny 10 ÚP SÚ hl.m. Prahy na území správního obvodu Prahy 19,20,Z-4732,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=29783&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=42648,20,pass,35,3,10,65,48,42648
42650,2016-10-20,k návrhu na pořízení změn vlny 10 ÚP SÚ hl.m. Prahy na území správního obvodu Prahy 19,20,Z-4732,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=29783&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=42650,20,pass,34,12,3,65,49,42650
42652,2016-10-20,k návrhu na pořízení změn vlny 10 ÚP SÚ hl.m. Prahy na území správního obvodu Prahy 19,20,Z-4732,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=29783&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=42652,20,pass,51,0,6,65,57,42652
42654,2016-10-20,k návrhu na pořízení změn vlny 10 ÚP SÚ hl.m. Prahy na území správního obvodu Prahy 20,21,Z-4733,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=29783&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=42654,20,pass,50,0,0,65,50,42654
42656,2016-10-20,k odmítnutí nekompletních podnětů na pořízení změn ÚP SÚ hl.m. Prahy pořizovatelem,22,Z-4747,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=29783&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=42656,20,pass,44,0,0,65,44,42656
42658,2016-10-20,k odmítnutí nekompletních podnětů na pořízení změn ÚP SÚ hl.m. Prahy pořizovatelem,22,Z-4747,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=29783&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=42658,20,pass,46,1,3,65,50,42658
42660,2016-10-20,k odmítnutí nekompletních podnětů na pořízení změn ÚP SÚ hl.m. Prahy pořizovatelem,22,Z-4747,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=29783&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=42660,20,pass,47,0,0,65,47,42660
42662,2016-10-20,k návrhu na pořízení změny vlny 10 ÚP SÚ hl.m. Prahy pro podnět č. 515 (sídelní útvar hl.m. Prahy; změna závazné textové části ÚP),23,Z-4738,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=29783&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=42662,20,pass,46,0,0,65,46,42662
42664,2016-10-20,k návrhu na vydání změn vlny 07 (2.část) ÚP SÚ hl.m. Prahy - Z 1761/07 (Praha 18; výstavba prodejen a úprava parkové zeleně),,,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=29783&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=42664,20,fail,30,5,4,65,39,42664
42666,2016-10-20,,,,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=29783&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=42666,20,pass,34,2,14,65,50,42666
42668,2016-10-20,"k petici „za vyhlášení veřejné architektonické soutěže na podobu nových stanic metra D, za prověření a zveřejnění zadávacích podmínek výběrových řízení a smluvní dokumentace ohledně projektování, výstavby a užívání prostorů metra, za vyhotovení analýzy stávajícího stavu metra z hlediska jeho architektonických a uměleckých hodnot, včetně navržení způsobu jejich ochrany, a zařazení níže uvedených bodů na jednání Zastupitelstva hl. m. Prahy""",24,Z-4708,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=29783&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=42668,20,fail,27,0,4,65,31,42668
42670,2016-10-20,"k petici „za vyhlášení veřejné architektonické soutěže na podobu nových stanic metra D, za prověření a zveřejnění zadávacích podmínek výběrových řízení a smluvní dokumentace ohledně projektování, výstavby a užívání prostorů metra, za vyhotovení analýzy stávajícího stavu metra z hlediska jeho architektonických a uměleckých hodnot, včetně navržení způsobu jejich ochrany, a zařazení níže uvedených bodů na jednání Zastupitelstva hl. m. Prahy""",24,Z-4708,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=29783&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=42670,20,fail,12,0,27,65,39,42670
42672,2016-10-20,"k petici „za vyhlášení veřejné architektonické soutěže na podobu nových stanic metra D, za prověření a zveřejnění zadávacích podmínek výběrových řízení a smluvní dokumentace ohledně projektování, výstavby a užívání prostorů metra, za vyhotovení analýzy stávajícího stavu metra z hlediska jeho architektonických a uměleckých hodnot, včetně navržení způsobu jejich ochrany, a zařazení níže uvedených bodů na jednání Zastupitelstva hl. m. Prahy""",24,Z-4708,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=29783&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=42672,20,pass,50,0,0,65,50,42672
42674,2016-10-20,k návrhu na vydání změn vlny 07 (2.část) ÚP SÚ hl.m. Prahy - Z 1761/07 (Praha 18; výstavba prodejen a úprava parkové zeleně),,,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=29783&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=42674,20,pass,38,2,9,65,49,42674
42676,2016-10-20,k návrhu na vydání změn vlny 07 (2.část) ÚP SÚ hl.m. Prahy - Z 1761/07 (Praha 18; výstavba prodejen a úprava parkové zeleně),,,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=29783&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=42676,20,fail,15,4,15,65,34,42676
42678,2016-10-20,k návrhu na vydání změn vlny 07 (2.část) ÚP SÚ hl.m. Prahy - Z 1761/07 (Praha 18; výstavba prodejen a úprava parkové zeleně),,,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=29783&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=42678,20,fail,31,10,4,65,45,42678
42680,2016-10-20,ke schválení Rámce pro podporu infrastruktury - přílohy Krajského akčního plánu vzdělávání v hl. m. Praze,25,Z-4771,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=29783&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=42680,20,pass,45,0,4,65,49,42680
42682,2016-10-20,"k návrhu na změnu zřizovací listiny příspěvkové organizace Základní škola, Praha 5, Pod Radnicí 5",26,Z-4743,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=29783&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=42682,20,pass,51,0,0,65,51,42682
42684,2016-10-20,"k návrhu na úpravu rozpočtu běžných výdajů v kap. 0416 na rok 2016 u škol, jejichž zřizovatelem jsou městské části hlavního města Prahy",27,Z-4769,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=29783&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=42684,20,pass,51,0,0,65,51,42684
42686,2016-10-20,ke schválení projektů v rámci 1. výzvy Operačního programu Praha - pól růstu ČR,28,Z-4765,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=29783&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=42686,20,pass,50,0,0,65,50,42686
42688,2016-10-20,ke schválení projektů v rámci 2. výzvy Operačního programu Praha - pól růstu ČR,29,Z-4767,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=29783&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=42688,20,pass,50,0,0,65,50,42688
42690,2016-10-20,ke schválení projektů v rámci 6. výzvy Operačního programu Praha - pól růstu ČR,30,Z-4749,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=29783&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=42690,20,pass,51,0,0,65,51,42690
42692,2016-10-20,k návrhu na uzavření soudního smíru,31,Z-4557,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=29783&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=42692,20,pass,46,0,5,65,51,42692
42694,2016-10-20,Memorandum o vzájemné spolupráci,32,Z-4805,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=29783&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=42694,20,fail,23,1,6,65,30,42694
42696,2016-10-20,Memorandum o vzájemné spolupráci,32,Z-4805,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=29783&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=42696,20,pass,38,0,3,65,41,42696
42698,2016-10-20,"k návrhu obecně závazné vyhlášky, kterou se mění obecně závazná vyhláška č. 55/2000 Sb. hl.m. Prahy, kterou se vydává Statut hlavního města Prahy, ve znění pozdějších předpisů, svěření správy věcí z vlastnictví hlavního města Prahy městské části Praha 16 a odejmutí správy svěřených věcí z vlastnictví hlavního města Prahy městské části Praha - Lipence a Praha – Zbraslav",33,Z-4787,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=29783&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=42698,20,pass,39,0,1,65,40,42698
42700,2016-10-20,k návrhu směny pozemku parc.č. 1462/4 v k.ú. Jinonice ve vlastnictví Římskokatolické farnosti u kostela sv. Filipa a Jakuba Praha - Hlubočepy za část pozemku parc.č. 1040/137 a část pozemku parc.č. 1040/151 v k.ú. Hlubočepy ve vlastnictví hl.m. Prahy,34,Z-1884,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=29783&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=42700,20,pass,43,0,5,65,48,42700
42702,2016-10-20,,,,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=29783&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=42702,20,pass,49,0,0,65,49,42702
42704,2016-10-20,"k revokaci usnesení Zastupitelstva HMP č.8/20 ze dne 18.6.2015 k návrhu na úplatné nabytí pozemků v k. ú. Radotín z vlastnictví České republiky s právem hospodaření s majetkem státu pro Státní statek hl. m. Prahy ""v likvidaci"" do vlastnictví hlavního města Prahy",35,Z-4631,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=29783&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=42704,20,pass,45,0,0,65,45,42704
42706,2016-10-20,"k návrhu na úplatné nabytí pozemků parc. č. 3295/20, 3295/25 s 2712 v k. ú. Krč do vlastnictví hlavního města Prahy",36,Z-4597,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=29783&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=42706,20,pass,38,0,4,65,42,42706
42708,2016-10-20,"k návrhu na úplatné nabytí pozemku parc.č. 678/2 v k.ú. Komořany z vlastnictví České republiky, právo hospodařit s majetkem státu mají České energetické závody, státní podnik v likvidaci, do vlastnictví hlavního města Prahy",37,Z-4634,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=29783&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=42708,20,pass,44,0,0,65,44,42708
42710,2016-10-20,k návrhu na úplatné nabytí pozemků parc.č. 4468/18 a 4468/19  k.ú. Horní Počernice,38,Z-4626,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=29783&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=42710,20,pass,43,0,0,65,43,42710
42712,2016-10-20,,,,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=29783&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=42712,20,pass,49,0,0,65,49,42712
42714,2016-10-20,k návrhu na bezúplatné nabytí vlastnického práva k lávce spojující město Černošice s Městskou částí Praha - Lipence,39,Z-4488,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=29783&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=42714,20,pass,48,0,0,65,48,42714
42716,2016-10-20,"k návrhu na bezúplatné nabytí pozemků v k. ú. Hloubětín, Kyje a Uhříněves z vlastnictví České republiky, příslušnost hospodařit s majetkem státu pro Státní pozemkový úřad, IČO: 01312774 do vlastnictví hlavního města Prahy dle § 7 zákona č. 503/2012 Sb., o Státním pozemkovém úřadu a o změně některých souvisejících zákonů, ve znění pozdějších předpisů",40,Z-4620,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=29783&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=42716,20,pass,45,0,0,65,45,42716
42718,2016-10-20,k návrhu na bezúplatné nabytí vodovodních řadů a veřejného osvětlení v k.ú. Horní Počernice z vlastnictví Konhefr Počernice s.r.o. do vlastnictví hl.m. Prahy,41,Z-4611,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=29783&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=42718,20,pass,47,0,0,65,47,42718
42720,2016-10-20,,,,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=29783&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=42720,20,pass,50,0,0,65,50,42720
42722,2016-10-20,"k návrhu úplatného převodu pozemků parc. č. 2019/10, 2019/11 a 2046, vše v k.ú. Braník",42,Z-4564,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=29783&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=42722,20,pass,48,0,0,65,48,42722
42724,2016-10-20,k návrhu na úplatný převod části pozemku parc. č. 146 o výměře 40 m2 k.ú. Troja,43,Z-4393,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=29783&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=42724,20,pass,44,0,0,65,44,42724
