id,start_date,motion:name,motion:number,motion:document,sources:link:url,legislative_session_id,result,counts:option:yes,counts:option:no,counts:option:abstain,number_of_people,present,identifier
49804,2019-04-25,k návrhu na úpravu rozpočtu vlastního hlavního města Prahy v kapitole 1016 a poskytnutí dotace Městské části Praha 18,23,Z-7218,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=33394&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=49804,6,pass,54,0,0,65,54,49804
49806,2019-04-25,"Situace v Pražské plynárenské, a.s.",24,Z-7270,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=33394&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=49806,6,fail,20,4,25,65,49,49806
49808,2019-04-25,"Situace v Pražské plynárenské, a.s.",24,Z-7270,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=33394&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=49808,6,pass,49,0,4,65,53,49808
49810,2019-04-25,"Situace v Pražské plynárenské, a.s.",24,Z-7270,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=33394&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=49810,6,pass,52,0,1,65,53,49810
49812,2019-04-25,"k návrhu na směnu pozemku parc.č. 1292/4, části pozemku parc.č. 26/31 v k.ú. Liboc a pozemku parc.č. 2957 v k.ú. Ruzyně ve vlastnictví žadatele za část pozemku parc.č. 26/29 a pozemek parc.č. 1294 v k.ú. Liboc ve vlastnictví hlavního města Prahy",25,Z-7009,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=33394&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=49812,6,pass,53,0,0,65,53,49812
49814,2019-04-25,"k návrhu na směnu nemovitých a movitých věcí v k. ú. Běchovice, Michle, Modřany, Řeporyje, Strašnice a Záběhlice mezi společností České dráhy, a.s. a hl.m. Prahou",26,Z-6460,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=33394&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=49814,6,pass,53,0,0,65,53,49814
49816,2019-04-25,,,,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=33394&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=49816,6,pass,52,0,0,65,52,49816
49818,2019-04-25,"k návrhu na bezúplatné nabytí pozemků parc. č. 4057/2 o výměře 31 m2, parc. č. 4057/4 o výměře 27 m2 a parc. č. 4248/2 o výměře 9 m2 v k.ú. Dejvice, obec Praha, z vlastnictví České republiky, příslušnost hospodařit s majetkem státu: Úřad pro zastupování státu ve věcech majetkových, IČO: 69797111, se sídlem Rašínovo nábřeží 390/42, Praha 2 - Nové Město, PSČ: 128 00, do vlastnictví hlavního města Prahy",27,Z-6728,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=33394&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=49818,6,pass,52,0,0,65,52,49818
49820,2019-04-25,"k návrhu na bezúplatné nabytí pozemku parcelní číslo 1204/2 s omezujícími podmínkami po dobu 10-ti let, v k.ú. Nebušice, obec Praha, z vlastnictví České republiky, příslušnost hospodařit s majetkem státu: Úřad pro zastupování státu ve věcech majetkových, do vlastnictví hlavního města Prahy",28,Z-7087,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=33394&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=49820,6,pass,53,0,0,65,53,49820
49822,2019-04-25,"k návrhu na bezúplatné nabytí pozemků parc.č. 1606/3 o výměře 655 m2 a parc.č. 1617/13 o výměře 1242 m2 v k.ú. Hlubočepy, obec Praha, z vlastnictví České republiky, příslušnost hospodařit s majetkem státu: Úřad pro zastupování státu ve věcech majetkových, IČO: 69797111, se sídlem Rašínovo nábřeží 390/42, Praha 2 - Nové město, PSČ: 128 00, do vlastnictví hlavního města Prahy",29,Z-7128,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=33394&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=49822,6,pass,53,0,0,65,53,49822
49824,2019-04-25,"k návrhu na bezúplatné nabytí pozemku s omezujícími podmínkami po dobu 10-ti let parcelní číslo 448/1 v k.ú. Lysolaje, obec Praha, z vlastnictví České republiky, příslušnost hospodařit s majetkem státu: Úřad pro zastupování státu ve věcech majetkových, do vlastnictví hlavního města Prahy",30,Z-7093,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=33394&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=49824,6,pass,53,0,0,65,53,49824
49826,2019-04-25,"k návrhu na bezúplatné nabytí pozemků parc.č. 1292/51 o výměře 74 m2 a parc.č. 4454/4 o výměře 2867 m2 v k.ú. Strašnice, obec Praha, z vlastnictví České republiky, příslušnost hospodařit s majetkem státu: Úřad pro zastupování státu ve věcech majetkových, IČO: 69797111, se sídlem Rašínovo nábřeží 390/42, Praha 2 - Nové město, PSČ: 128 00, do vlastnictví hlavního města Prahy",31,Z-7136,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=33394&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=49826,6,pass,53,0,0,65,53,49826
49828,2019-04-25,"k návrhu na bezúplatné nabytí pozemku parc.č. 778/37 o výměře 18 m2 v k.ú. Letňany, obec Praha, z vlastnictví České republiky, příslušnost hospodařit s majetkem státu: Úřad pro zastupování státu ve věcech majetkových, IČO: 69797111, se sídlem Rašínovo nábřeží 390/42, Praha 2 - Nové město, PSČ: 128 00, do vlastnictví hlavního města Prahy",32,Z-7130,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=33394&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=49828,6,pass,52,0,0,65,52,49828
49830,2019-04-25,"k návrhu na bezúplatné nabytí pozemků parc.č. 365/116 o výměře 350 m2 a parc.č. 556/46 o výměře 294 m2 v k.ú. Lahovice, obec Praha, z vlastnictví České republiky, příslušnost hospodařit s majetkem státu: Úřad pro zastupování státu ve věcech majetkových, IČO: 69797111, se sídlem Rašínovo nábřeží 390/42, Praha 2 - Nové město, PSČ: 128 00, do vlastnictví hlavního města Prahy",33,Z-7133,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=33394&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=49830,6,pass,53,0,0,65,53,49830
49832,2019-04-25,"k návrhu na bezúplatné nabytí pozemků  parc.č. 537/6, k.ú. Horní Měcholupy, parc.č. 647/2 a parc.č. 647/22, vše k.ú. Dolní Měcholupy, parc.č.3693/3 a parc.č. 3705/6 vše k.ú. Břevnov, parc.č. 3312/2, parc.č. 3312/3 a parc.č. 3312/5  vše k.ú. Zbraslav z vlastnictví ČR -  právo hospodaření s majetkem státu České energetické závody, státní podnik „v likvidaci“, do vlastnictví hlavního města Prahy",34,Z-6923,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=33394&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=49832,6,pass,53,0,0,65,53,49832
49834,2019-04-25,"k návrhu na bezúplatné nabytí pozemku parcelní číslo 552/8 v k.ú. Lysolaje, obec Praha, z vlastnictví České republiky, příslušnost hospodařit s majetkem státu: Úřad pro zastupování státu ve věcech majetkových, do vlastnictví hlavního města Prahy",35,Z-7081,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=33394&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=49834,6,pass,53,0,0,65,53,49834
49836,2019-04-25,,,,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=33394&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=49836,6,pass,53,0,0,65,53,49836
49838,2019-04-25,k návrhu na bezúplatné nabytí světelného signalizačního zařízení 0.643 Práčská - Hledíková v k.ú. Hostivař a v k.ú. Záběhlice z vlastnictví společnosti CENTRAL GROUP Kamýk s.r.o. do vlastnictví hl.m. Prahy,36,Z-7109,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=33394&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=49838,6,pass,50,0,0,65,50,49838
49840,2019-04-25,k návrhu na bezúplatné nabytí veřejného osvětlení v k.ú. Pitkovice z vlastnictví společnosti CENTRAL GROUP Ďáblice s.r.o. do vlastnictví hlavního města Prahy,37,Z-7006,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=33394&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=49840,6,pass,51,0,0,65,51,49840
49842,2019-04-25,,,,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=33394&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=49842,6,pass,51,0,0,65,51,49842
49844,2019-04-25,k návrhu na úplatné nabytí části pozemku parc.č. 641/24 v k.ú. Satalice z vlastnictví fyzické osoby do vlastnictví hlavního města Prahy,38,Z-7060,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=33394&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=49844,6,pass,54,0,0,65,54,49844
49846,2019-04-25,k návrhu na úplatné nabytí pozemku parc.č 779/40 k.ú. Letňany do vlastnictví hlavního města Prahy,39,Z-6831,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=33394&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=49846,6,pass,54,0,0,65,54,49846
49848,2019-04-25,k návrhu na úplatné nabytí části pozemku parc.č. 641/49 v k.ú. Satalice z vlastnictví fyzických osob do vlastnictví hlavního města Prahy,40,Z-7057,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=33394&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=49848,6,pass,53,0,0,65,53,49848
49850,2019-04-25,k návrhu na úplatné nabytí pozemku parc.č. 869/6 k.ú. Střížkov do vlastnictví hlavního města Prahy,41,Z-7148,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=33394&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=49850,6,pass,54,0,0,65,54,49850
49852,2019-04-25,ke schválení návrhu na úplatné nabytí pozemku parc. č. 2786 o výměře 661 m2 v k.ú. Libeň,42,Z-7117,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=33394&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=49852,6,pass,53,0,0,65,53,49852
49854,2019-04-25,návrh na úplatné nabytí pozemku v k.ú. Troja,43,Z-7073,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=33394&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=49854,6,pass,54,0,0,65,54,49854
49856,2019-04-25,"k návrhu na úplatné nabytí pozemku parc. č. 557/2 k. ú. Radlice z vlastnictví České republiky, příslušnost hospodařit s majetkem státu pro Státní pozemkový úřad, IČO: 01312774 do vlastnictví hlavního města Prahy dle § 11 odst. 1 zákona č. 503/2012 Sb., o Státním pozemkovém úřadu a o změně některých souvisejících zákonů, ve znění účinném ke dni 31. 7. 2016",44,Z-7146,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=33394&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=49856,6,pass,54,0,0,65,54,49856
49858,2019-04-25,,,,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=33394&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=49858,6,pass,55,0,0,65,55,49858
49860,2019-04-25,k návrhu úplatného převodu dvou částí pozemku parc.č. 670/18 v k. ú. Bubeneč a zřízení služebnosti,45,Z-6825,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=33394&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=49860,6,pass,53,0,0,65,53,49860
49862,2019-04-25,"k návrhu úplatného převodu pozemků parc. č. 1589/3, parc. č. 1589/4 a parc. č. 1589/5, vše v k.ú. Vysočany",46,Z-6915,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=33394&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=49862,6,pass,50,0,0,65,50,49862
49864,2019-04-25,k návrhu úplatného převodu pozemku parc.č. 1101/3 o výměře 78 m2 v k.ú. Hlubočepy,47,Z-7112,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=33394&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=49864,6,pass,52,0,0,65,52,49864
49866,2019-04-25,"k návrhu obecně závazné vyhlášky, kterou se mění obecně závazná vyhláška č. 55/2000 Sb. hl.m. Prahy, kterou se vydává Statut hlavního města Prahy, ve znění pozdějších předpisů, svěření správy věcí z vlastnictví hlavního města Prahy městským částem",48,Z-7167,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=33394&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=49866,6,pass,52,0,0,65,52,49866
49868,2019-04-25,"k návrhu obecně závazné vyhlášky, kterou se mění obecně závazná vyhláška č. 55/2000 Sb. hl.m. Prahy, kterou se vydává Statut hlavního města Prahy, ve znění pozdějších předpisů, svěření správy věcí z vlastnictví hlavního města Prahy městským částem",48,Z-7167,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=33394&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=49868,6,pass,52,0,0,65,52,49868
49870,2019-04-25,"k návrhu na uzavření Dohody o ukončení Veřejnoprávní smlouvy o poskytnutí účelové neinvestiční dotace DOT/04/02/007267/2018 s organizací Středisko prevence a léčby drogových závislostí - DROP IN, o.p.s.",49,Z-6918,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=33394&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=49870,6,pass,51,0,0,65,51,49870
49872,2019-04-25,k návrhu na financování projektů v rámci Programů primární prevence ve školách a školských zařízeních pro rok 2019,50,Z-7094,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=33394&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=49872,6,pass,48,0,0,65,48,49872
49874,2019-04-26,k návrhu na udělení grantů hlavního města Prahy na základě Programů v oblasti Akce celopražského významu pro rok 2019,51,Z-7071,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=33394&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=49874,6,pass,50,0,0,65,50,49874
49876,2019-04-26,k návrhu na udělení grantů hlavního města Prahy v rámci Programu adiktologických služeb pro rok 2019,52,Z-7083,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=33394&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=49876,6,pass,48,0,0,65,48,49876
49878,2019-04-26,k návrhu na financování projektů v rámci Programu hl. m. Prahy pro oblast adiktologických služeb pro městské části pro rok 2019,53,Z-7072,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=33394&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=49878,6,pass,51,0,0,65,51,49878
49880,2019-04-26,"k návrhu na poskytnutí finančních prostředků formou jednorázové účelové individuální neinvestiční dotace z kap. 0504, § 4399 a úpravu rozpočtu v roce 2019",54,Z-7065,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=33394&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=49880,6,pass,51,0,0,65,51,49880
49882,2019-04-26,k návrhu na poskytnutí návratné finanční výpomoci z rozpočtu hlavního města Prahy v roce 2019 v sociální oblasti a úpravu rozpočtu v kap. 0504 v roce 2019,55,Z-7158,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=33394&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=49882,6,pass,49,0,0,65,49,49882
49884,2019-04-26,aktualizace Pověření k poskytování služby obecného hospodářského zájmu a udělení Pověření k poskytování služby obecného hospodářského zájmu pro tzv. Centrum duševního zdraví,56,Z-7182,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=33394&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=49884,6,pass,50,0,0,65,50,49884
49886,2019-04-26,k výzvě premiérovi a vládě ČR v souvislosti s krizí v obecní sociální práci,57,Z-7256,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=33394&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=49886,6,pass,43,0,3,65,46,49886
49888,2019-04-26,k návrhu na úpravu rozpočtu vl. hl. m. Prahy a přidělení grantů v Programech celoměstské podpory vzdělávání na území hlavního města Prahy pro rok 2019,58,Z-7119,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=33394&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=49888,6,pass,52,0,0,65,52,49888
49890,2019-04-26,k návrhu na přidělení jednoletých grantů v oblasti podpory sportu a tělovýchovy na rok 2019 v programech II. B a II. C a schválení výpovědí Veřejnoprávních smluv o poskytnutí účelové dotace - víceletých grantů uzavřených s příjemci dotací v programu II. C v roce 2018,59,Z-7124,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=33394&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=49890,6,pass,50,0,0,65,50,49890
49892,2019-04-26,k návrhu na poskytnutí dotací v oblasti volného času dětí a mládeže na rok 2019 na základě Celoměstských programů podpory využití volného času dětí a mládeže na území hl. m. Prahy,60,Z-7114,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=33394&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=49892,6,pass,50,0,0,65,50,49892
49894,2019-04-26,k návrhu na přidělení partnerství hl. m. Prahy při pořádání akcí v oblasti sportu v roce 2019,61,Z-7137,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=33394&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=49894,6,pass,48,0,0,65,48,49894
49896,2019-04-26,"k návrhu na uzavření dodatku č. 1 k Veřejnoprávní smlouvě o poskytnutí účelové investiční dotace s příjemcem dotace AFK Slavoj Podolí Praha, z.s.",62,Z-7152,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=33394&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=49896,6,pass,50,0,0,65,50,49896
49898,2019-04-26,,,,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=33394&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=49898,6,pass,51,0,0,65,51,49898
49900,2019-04-26,"k návrhu na změnu zřizovací listiny příspěvkové organizace Základní škola logopedická a Mateřská škola logopedická, Praha 10, Moskevská 29",63,Z-7068,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=33394&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=49900,6,pass,50,0,0,65,50,49900
49902,2019-04-26,"k návrhu na změnu zřizovací listiny příspěvkové organizace Základní škola pro žáky se specifickými poruchami chování, se sídlem 152 00 Praha 5 - Hlubočepy, Na Zlíchově 254/19",64,Z-7079,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=33394&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=49902,6,pass,51,0,0,65,51,49902
49904,2019-04-26,k návrhu na změnu zřizovací listiny příspěvkové organizace Střední odborná škola Jarov,65,Z-7186,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=33394&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=49904,6,pass,49,0,0,65,49,49904
49906,2019-04-26,k návrhu na změnu zřizovací listiny příspěvkové organizace Dům dětí a mládeže Jižní Město v působnosti odboru SML MHMP,66,Z-7116,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=33394&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=49906,6,pass,51,0,0,65,51,49906
49908,2019-04-26,k návrhu na udělení individuálních neinvestičních účelových dotací v oblasti cestovního ruchu z kap. 06 v roce 2019,67,Z-7141,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=33394&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=49908,6,pass,51,0,0,65,51,49908
49910,2019-04-26,"k návrhu na úpravu rozpočtu kapitoly 06, odboru 62 - KUC MHMP a poskytnutí individuálních účelových dotací v oblasti kultury v roce 2019",68,Z-7142,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=33394&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=49910,6,pass,50,0,0,65,50,49910
49912,2019-04-26,k návrhu personálních změn ve výborech ZHMP,69,Z-7258,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=33394&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=49912,6,pass,48,2,0,65,50,49912
49914,2019-05-23,složení návrhového výboru,,,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=33394&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=49914,7,pass,51,,,65,51,49914
49916,2019-05-23,"vyřadit bod poř. č. 12, tisk Z – 7197 „K záměru odboru informatické infrastruktury MHMP na realizaci veřejné zakázky „Zajištění elektronických komunikací v oblasti datových služeb na území hl. m. Prahy na rok 2020 -2024"" z programu tohoto jednání  (Pilný)",,,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=33394&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=49916,7,fail,21,10,23,65,54,49916
49918,2019-05-23,zařadit bod „Změna pravidel pronájmu pozemků ve vlastnictví hl. m. Prahy pro zemědělské účely“ do programu tohoto jednání jako bod poř. č. 7   (Martan),,,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=33394&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=49918,7,fail,22,1,32,65,55,49918
49920,2019-05-23,zařadit bod „Podhodnocené náklady na údržbu tramvajových tratí v Praze“ do programu tohoto jednání jako bod poř. č. 26  (Stuchlík),,,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=33394&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=49920,7,fail,21,3,31,65,55,49920
49922,2019-05-23,"zařadit bod „Informace o situaci ve Zvíkovecké  kytičce, Domově Svojšice a informace o oblasti v sociálních službách“ jako bod poř. č. 1   (Udženija)",,,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=33394&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=49922,7,fail,25,7,24,65,56,49922
49924,2019-05-23,zařadit tisk Z – 7400 „K podnětu na privatizaci bytového fondu hlavního města Prahy“ na pevný čas 15 hodin  (Janderová),,,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=33394&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=49924,7,pass,59,,,65,59,49924
49926,2019-05-23,zařadit tisk Z – 7399 „Podnět k prověření informovanosti zastupitelů a zmírnění škody“ jako poslední za tisky primátora hl. m. Prahy  (Janderová),,,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=33394&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=49926,7,fail,21,17,19,65,57,49926
49928,2019-05-23,"vyřadit bod č. 13, tisk Z – 7367 „K návrhu na schválení stanov a spoluzaložení spolku prg.ai,z.s."" z programu tohoto jednání   (Pilný)",,,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=33394&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=49928,7,fail,21,8,27,65,56,49928
49930,2019-05-23,zařadit bod „Informace o falšování zápisu z Rady 29. 4. 2019“ jako první bod primátora hl. m. Prahy (Udženija),,,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=33394&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=49930,7,fail,21,11,24,65,56,49930
49932,2019-05-23,o celém upraveném návrhu programu jednání,,,http://www.praha.eu/jnp/cz/o_meste/primator_a_volene_organy/zastupitelstvo/vysledky_hlasovani/index.html?size=&periodId=33394&resolutionNumber=&printNumber=&s=1&meeting=&start=&votingId=49932,7,pass,51,,2,65,53,49932
